,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
178,1781,230,-14.108021607450894,282.46168781850645,229.99999999999758,42898.58411528105,47533.05719144715,192.62907051347807,246.7551278128998,136.35473687724644,-96.65974753314394,101.51322403728624,39642.42551297747
179,1791,230,-18.246250147060266,282.33255112948365,230.0,43139.45207774799,47799.9469005518,194.03196501507864,246.34983159138739,136.12073899465472,-97.2312146098839,100.67856747180828,39598.993226763036
180,1801,230,-22.367483694334112,282.20406208101366,230.0,43380.32004021448,48066.83660965594,195.43739671839637,245.94380237229888,135.8863179157151,-97.80210435471184,99.83425513309632,39563.79544997239
181,1811,230,-26.472280931099476,282.07620167168955,230.0,43621.18800268097,48333.726318760084,196.84471590472202,245.53722785936944,135.65158201122966,-98.37242395272935,98.98019364570266,39536.71102698468
182,1821,230,-30.567307647502787,281.94876100043047,229.9999999999999,43862.05596514743,48600.6160278642,198.2620394297041,245.1277630930021,135.4151774181438,-98.94222410180544,98.11422074416565,39517.28206525213
183,1831,230,-34.65096523702499,281.8217887693642,230.0,44102.92392761394,48867.50573696836,199.68554746783207,244.71651162078695,135.17774126995576,-99.511495529119,97.23693417532137,39505.54278987093
184,1841,230,-38.72789200369499,281.695139845204,230.0,44343.79189008043,49134.39544607251,201.12035019972672,244.30199711154256,134.9384212064605,-100.08027321365523,96.34681178681365,39501.19133960315
185,1851,230,-42.79245292887816,281.56898832579725,229.99999999999787,44584.6598525465,49401.28515517618,202.5567997241069,243.88700684394914,134.69882646375436,-100.64851933985967,95.44582745957109,39504.466991818044
186,1861,230,-46.8491154853549,281.4431945569559,229.9999999999981,44825.52781501303,49668.17486428037,203.9997017438488,243.47015245044568,134.45815546745226,-101.21626737606499,94.53250641481891,39515.08350910738
187,1871,230,-50.89908784491908,281.31772031698796,229.9999999999984,45066.395777479585,49935.06457338458,205.44914354801986,243.05140871322067,134.21639365804393,-101.78352742160587,93.6064728937042,39532.93596149341
